participant_id,site,programme,intervention,time_label,time,research_score,prior_score,attendance_rate,self_efficacy_baseline
171,Site_A,Masters,Control,Baseline,0,42.02942391844003,62.28460496104515,89.60665331769872,3.7595341951953705
171,Site_A,Masters,Control,Post,1,49.083441791397426,62.28460496104515,89.60665331769872,3.7595341951953705
171,Site_A,Masters,Control,FollowUp,2,50.571889833072944,62.28460496104515,89.60665331769872,3.7595341951953705
172,Site_A,Masters,Workshop,Baseline,0,53.518947430190764,76.13703731471124,97.32300106119912,3.059482171513784
172,Site_A,Masters,Workshop,Post,1,57.2856526151366,76.13703731471124,97.32300106119912,3.059482171513784
172,Site_A,Masters,Workshop,FollowUp,2,,76.13703731471124,97.32300106119912,3.059482171513784
173,Site_C,Doctoral,Control,Baseline,0,49.128917288563514,69.07983089410394,75.93738538878067,2.4084270598203172
173,Site_C,Doctoral,Control,Post,1,52.24438585298273,69.07983089410394,75.93738538878067,2.4084270598203172
173,Site_C,Doctoral,Control,FollowUp,2,48.145002127446695,69.07983089410394,75.93738538878067,2.4084270598203172
174,Site_A,Masters,Blended,Baseline,0,47.19931940503019,65.48002874407936,75.79211638895731,3.2006443927610397
174,Site_A,Masters,Blended,Post,1,61.54647292275592,65.48002874407936,75.79211638895731,3.2006443927610397
174,Site_A,Masters,Blended,FollowUp,2,56.147062855631,65.48002874407936,75.79211638895731,3.2006443927610397
175,Site_C,Masters,Blended,Baseline,0,41.403227434895726,81.09616385299253,83.86585273597507,3.1316539393491296
175,Site_C,Masters,Blended,Post,1,59.73622424669356,81.09616385299253,83.86585273597507,3.1316539393491296
175,Site_C,Masters,Blended,FollowUp,2,65.97080797767201,81.09616385299253,83.86585273597507,3.1316539393491296
176,Site_B,Masters,Control,Baseline,0,53.25163574407687,84.25018400016751,80.99477665688961,3.478692365845901
176,Site_B,Masters,Control,Post,1,44.73654595229844,84.25018400016751,80.99477665688961,3.478692365845901
176,Site_B,Masters,Control,FollowUp,2,49.09190460942457,84.25018400016751,80.99477665688961,3.478692365845901
177,Site_A,Masters,Blended,Baseline,0,48.6733441161407,62.27151778344444,81.51352566955205,3.069299961110927
177,Site_A,Masters,Blended,Post,1,,62.27151778344444,81.51352566955205,3.069299961110927
177,Site_A,Masters,Blended,FollowUp,2,58.54259495868841,62.27151778344444,81.51352566955205,3.069299961110927
178,Site_A,Masters,Control,Baseline,0,54.06488722570387,87.27343506563949,92.20120051638898,3.997261147290828
178,Site_A,Masters,Control,Post,1,49.330394430912975,87.27343506563949,92.20120051638898,3.997261147290828
178,Site_A,Masters,Control,FollowUp,2,49.91160985076707,87.27343506563949,92.20120051638898,3.997261147290828
179,Site_C,Masters,Workshop,Baseline,0,32.0145633620324,70.98306225849863,83.19411302440383,3.1459123031749754
179,Site_C,Masters,Workshop,Post,1,42.61286432793115,70.98306225849863,83.19411302440383,3.1459123031749754
179,Site_C,Masters,Workshop,FollowUp,2,37.336050796515245,70.98306225849863,83.19411302440383,3.1459123031749754
180,Site_A,Doctoral,Blended,Baseline,0,35.39910630858823,79.56925533003131,91.8117491828832,2.4002759528115742
180,Site_A,Doctoral,Blended,Post,1,43.275641657531345,79.56925533003131,91.8117491828832,2.4002759528115742
180,Site_A,Doctoral,Blended,FollowUp,2,48.8867198802878,79.56925533003131,91.8117491828832,2.4002759528115742
181,Site_C,Masters,Workshop,Baseline,0,49.57044760535442,72.46409126452797,72.77362459567865,3.0486320941071456
181,Site_C,Masters,Workshop,Post,1,57.549219479528844,72.46409126452797,72.77362459567865,3.0486320941071456
181,Site_C,Masters,Workshop,FollowUp,2,51.02637054769683,72.46409126452797,72.77362459567865,3.0486320941071456
182,Site_B,Masters,Control,Baseline,0,53.53534275826384,72.61269571027884,88.60698686904492,2.948476881828287
182,Site_B,Masters,Control,Post,1,59.48836966302915,72.61269571027884,88.60698686904492,2.948476881828287
182,Site_B,Masters,Control,FollowUp,2,46.546868128539685,72.61269571027884,88.60698686904492,2.948476881828287
183,Site_A,Doctoral,Control,Baseline,0,34.592447275182934,63.40426030521289,89.5351285673591,3.388716752906397
183,Site_A,Doctoral,Control,Post,1,42.85396180486326,63.40426030521289,89.5351285673591,3.388716752906397
183,Site_A,Doctoral,Control,FollowUp,2,43.37590789555336,63.40426030521289,89.5351285673591,3.388716752906397
184,Site_B,Doctoral,Control,Baseline,0,23.024862473366312,69.93837047689733,72.5716320495291,2.1698954396608454
184,Site_B,Doctoral,Control,Post,1,30.331592432535224,69.93837047689733,72.5716320495291,2.1698954396608454
184,Site_B,Doctoral,Control,FollowUp,2,23.702740419962833,69.93837047689733,72.5716320495291,2.1698954396608454
185,Site_B,Masters,Blended,Baseline,0,22.663162699064774,69.01341330226941,85.17791766948547,2.2708618736426516
185,Site_B,Masters,Blended,Post,1,31.628887121667056,69.01341330226941,85.17791766948547,2.2708618736426516
185,Site_B,Masters,Blended,FollowUp,2,45.00237418077332,69.01341330226941,85.17791766948547,2.2708618736426516
186,Site_B,Doctoral,Blended,Baseline,0,37.364574520803686,70.80784277762847,100.0,3.4557568833126195
186,Site_B,Doctoral,Blended,Post,1,44.331202170724694,70.80784277762847,100.0,3.4557568833126195
186,Site_B,Doctoral,Blended,FollowUp,2,44.80357258715172,70.80784277762847,100.0,3.4557568833126195
187,Site_B,Masters,Workshop,Baseline,0,50.850265671444866,73.72419019507653,82.76291857359625,3.990581919033607
187,Site_B,Masters,Workshop,Post,1,60.64435516929264,73.72419019507653,82.76291857359625,3.990581919033607
187,Site_B,Masters,Workshop,FollowUp,2,60.263097479537315,73.72419019507653,82.76291857359625,3.990581919033607
188,Site_C,Doctoral,Control,Baseline,0,40.104313151172704,65.97878251720334,74.39354723500611,4.272254508455469
188,Site_C,Doctoral,Control,Post,1,50.62243968464408,65.97878251720334,74.39354723500611,4.272254508455469
188,Site_C,Doctoral,Control,FollowUp,2,40.064916793921384,65.97878251720334,74.39354723500611,4.272254508455469
189,Site_A,Masters,Control,Baseline,0,45.930573685933254,82.30889434357822,68.8308318558343,3.5909970577403456
189,Site_A,Masters,Control,Post,1,50.785240980357926,82.30889434357822,68.8308318558343,3.5909970577403456
189,Site_A,Masters,Control,FollowUp,2,47.91874404405231,82.30889434357822,68.8308318558343,3.5909970577403456
190,Site_B,Doctoral,Workshop,Baseline,0,57.444761337358564,81.46539031793981,66.95557243710583,3.4398692450292128
190,Site_B,Doctoral,Workshop,Post,1,70.20675276715136,81.46539031793981,66.95557243710583,3.4398692450292128
190,Site_B,Doctoral,Workshop,FollowUp,2,,81.46539031793981,66.95557243710583,3.4398692450292128
191,Site_A,Doctoral,Control,Baseline,0,44.584738988241824,64.32705559856684,85.13712765670262,2.2705989070978343
191,Site_A,Doctoral,Control,Post,1,47.629379095452045,64.32705559856684,85.13712765670262,2.2705989070978343
191,Site_A,Doctoral,Control,FollowUp,2,38.14681164919222,64.32705559856684,85.13712765670262,2.2705989070978343
192,Site_B,Masters,Workshop,Baseline,0,32.045818229013015,60.841544101715044,71.90135571033294,3.1540216405857726
192,Site_B,Masters,Workshop,Post,1,37.71850733494987,60.841544101715044,71.90135571033294,3.1540216405857726
192,Site_B,Masters,Workshop,FollowUp,2,40.846539830642406,60.841544101715044,71.90135571033294,3.1540216405857726
193,Site_A,Doctoral,Control,Baseline,0,47.47675073144928,70.7264963889142,84.45720918597414,2.7764569825487064
193,Site_A,Doctoral,Control,Post,1,50.177453486945424,70.7264963889142,84.45720918597414,2.7764569825487064
193,Site_A,Doctoral,Control,FollowUp,2,,70.7264963889142,84.45720918597414,2.7764569825487064
194,Site_B,Masters,Workshop,Baseline,0,48.77745748205825,70.45580883051808,79.65246824055099,2.8609156417826473
194,Site_B,Masters,Workshop,Post,1,45.92987881204191,70.45580883051808,79.65246824055099,2.8609156417826473
194,Site_B,Masters,Workshop,FollowUp,2,46.218634589686744,70.45580883051808,79.65246824055099,2.8609156417826473
195,Site_B,Masters,Control,Baseline,0,43.72790636669968,73.00554254905465,87.36179110564936,4.07974146870961
195,Site_B,Masters,Control,Post,1,40.868055715487465,73.00554254905465,87.36179110564936,4.07974146870961
195,Site_B,Masters,Control,FollowUp,2,33.37209387428431,73.00554254905465,87.36179110564936,4.07974146870961
196,Site_B,Doctoral,Workshop,Baseline,0,49.4711680461145,79.39538232941658,79.62963863255689,4.015406181101356
196,Site_B,Doctoral,Workshop,Post,1,58.52973995143219,79.39538232941658,79.62963863255689,4.015406181101356
196,Site_B,Doctoral,Workshop,FollowUp,2,65.66150902759796,79.39538232941658,79.62963863255689,4.015406181101356
197,Site_B,Doctoral,Blended,Baseline,0,43.86965191655652,64.6585998334061,74.12536006753245,2.87759497690509
197,Site_B,Doctoral,Blended,Post,1,49.04071104977759,64.6585998334061,74.12536006753245,2.87759497690509
197,Site_B,Doctoral,Blended,FollowUp,2,59.346843812546645,64.6585998334061,74.12536006753245,2.87759497690509
198,Site_A,Masters,Blended,Baseline,0,51.54980191564288,82.16623013739968,95.59673533887943,3.3165710238157686
198,Site_A,Masters,Blended,Post,1,62.95840984269472,82.16623013739968,95.59673533887943,3.3165710238157686
198,Site_A,Masters,Blended,FollowUp,2,63.6082712463021,82.16623013739968,95.59673533887943,3.3165710238157686
199,Site_B,Doctoral,Workshop,Baseline,0,42.46857016319058,83.42005386733054,78.28641058693752,3.621691957021623
199,Site_B,Doctoral,Workshop,Post,1,67.8967803119396,83.42005386733054,78.28641058693752,3.621691957021623
199,Site_B,Doctoral,Workshop,FollowUp,2,70.81328216123686,83.42005386733054,78.28641058693752,3.621691957021623
200,Site_A,Masters,Blended,Baseline,0,49.501610407180955,81.84203597293126,95.58786259274677,2.201357503514598
200,Site_A,Masters,Blended,Post,1,51.05190745265084,81.84203597293126,95.58786259274677,2.201357503514598
200,Site_A,Masters,Blended,FollowUp,2,,81.84203597293126,95.58786259274677,2.201357503514598
201,Site_A,Doctoral,Blended,Baseline,0,59.81859681243795,76.38389730150817,76.83041030171583,4.1359654978752305
201,Site_A,Doctoral,Blended,Post,1,62.83942770120978,76.38389730150817,76.83041030171583,4.1359654978752305
201,Site_A,Doctoral,Blended,FollowUp,2,62.86083272721615,76.38389730150817,76.83041030171583,4.1359654978752305
202,Site_C,Doctoral,Workshop,Baseline,0,38.12097125705876,68.91521178327696,94.13670920785879,3.8840117020491545
202,Site_C,Doctoral,Workshop,Post,1,42.02335848527406,68.91521178327696,94.13670920785879,3.8840117020491545
202,Site_C,Doctoral,Workshop,FollowUp,2,51.90257989239213,68.91521178327696,94.13670920785879,3.8840117020491545
203,Site_B,Masters,Control,Baseline,0,51.770324055602195,63.52944279675104,79.57091683692582,2.7963763366131
203,Site_B,Masters,Control,Post,1,50.893751484064445,63.52944279675104,79.57091683692582,2.7963763366131
203,Site_B,Masters,Control,FollowUp,2,38.87225317296131,63.52944279675104,79.57091683692582,2.7963763366131
204,Site_A,Doctoral,Control,Baseline,0,36.844912075570434,65.84167607344642,79.60293582741605,2.47378209081637
204,Site_A,Doctoral,Control,Post,1,46.940708281754034,65.84167607344642,79.60293582741605,2.47378209081637
204,Site_A,Doctoral,Control,FollowUp,2,43.9394709417708,65.84167607344642,79.60293582741605,2.47378209081637
205,Site_C,Masters,Workshop,Baseline,0,27.432831331960728,71.18554775373845,67.84497110013484,3.18999736561242
205,Site_C,Masters,Workshop,Post,1,42.89859036851277,71.18554775373845,67.84497110013484,3.18999736561242
205,Site_C,Masters,Workshop,FollowUp,2,39.441670893167554,71.18554775373845,67.84497110013484,3.18999736561242
206,Site_A,Doctoral,Control,Baseline,0,33.84292572693719,72.10199191277265,57.201771728771604,4.0818524601190616
206,Site_A,Doctoral,Control,Post,1,50.50631100623712,72.10199191277265,57.201771728771604,4.0818524601190616
206,Site_A,Doctoral,Control,FollowUp,2,50.04743433041153,72.10199191277265,57.201771728771604,4.0818524601190616
207,Site_B,Masters,Blended,Baseline,0,51.96781711497892,79.79095796626218,71.01995874456497,3.1960216450503167
207,Site_B,Masters,Blended,Post,1,54.42305929334498,79.79095796626218,71.01995874456497,3.1960216450503167
207,Site_B,Masters,Blended,FollowUp,2,,79.79095796626218,71.01995874456497,3.1960216450503167
208,Site_B,Masters,Control,Baseline,0,23.70837384290508,73.32282402235221,80.04305244884092,4.019096795948357
208,Site_B,Masters,Control,Post,1,30.044269687418563,73.32282402235221,80.04305244884092,4.019096795948357
208,Site_B,Masters,Control,FollowUp,2,30.37763310364494,73.32282402235221,80.04305244884092,4.019096795948357
209,Site_B,Masters,Control,Baseline,0,49.840982495126944,62.45168356104339,91.46007721608454,3.3675292953229206
209,Site_B,Masters,Control,Post,1,53.4987857094686,62.45168356104339,91.46007721608454,3.3675292953229206
209,Site_B,Masters,Control,FollowUp,2,56.65856368929924,62.45168356104339,91.46007721608454,3.3675292953229206
210,Site_A,Doctoral,Control,Baseline,0,41.83771572698568,77.46817476176325,67.00025829684394,2.2107628822614704
210,Site_A,Doctoral,Control,Post,1,34.00458869419609,77.46817476176325,67.00025829684394,2.2107628822614704
210,Site_A,Doctoral,Control,FollowUp,2,33.4611634375952,77.46817476176325,67.00025829684394,2.2107628822614704
211,Site_B,Masters,Workshop,Baseline,0,50.32129362523046,64.78679947373402,87.80169917232163,2.194624453973796
211,Site_B,Masters,Workshop,Post,1,68.28471441498782,64.78679947373402,87.80169917232163,2.194624453973796
211,Site_B,Masters,Workshop,FollowUp,2,70.81150083209927,64.78679947373402,87.80169917232163,2.194624453973796
212,Site_A,Masters,Blended,Baseline,0,39.56936279415942,67.74104091717078,88.19835329950413,2.902360720672307
212,Site_A,Masters,Blended,Post,1,44.10246042261888,67.74104091717078,88.19835329950413,2.902360720672307
212,Site_A,Masters,Blended,FollowUp,2,47.547669979925246,67.74104091717078,88.19835329950413,2.902360720672307
213,Site_A,Masters,Workshop,Baseline,0,41.86133717108807,75.98238736253708,69.21350597615103,3.823835352050486
213,Site_A,Masters,Workshop,Post,1,49.605081075263655,75.98238736253708,69.21350597615103,3.823835352050486
213,Site_A,Masters,Workshop,FollowUp,2,45.60348503755775,75.98238736253708,69.21350597615103,3.823835352050486
214,Site_B,Doctoral,Control,Baseline,0,56.00930431696925,62.01538032290055,85.19200774427314,3.081015182409255
214,Site_B,Doctoral,Control,Post,1,62.889915007886714,62.01538032290055,85.19200774427314,3.081015182409255
214,Site_B,Doctoral,Control,FollowUp,2,52.78748740012528,62.01538032290055,85.19200774427314,3.081015182409255
215,Site_A,Doctoral,Control,Baseline,0,26.680491928206482,67.54635134486979,77.41098073579066,3.1053402777271284
215,Site_A,Doctoral,Control,Post,1,26.905089133642367,67.54635134486979,77.41098073579066,3.1053402777271284
215,Site_A,Doctoral,Control,FollowUp,2,26.973654267915187,67.54635134486979,77.41098073579066,3.1053402777271284
216,Site_A,Doctoral,Control,Baseline,0,58.456102572810074,68.34543743649125,72.18204892047827,2.6983062320897098
216,Site_A,Doctoral,Control,Post,1,60.41374186101023,68.34543743649125,72.18204892047827,2.6983062320897098
216,Site_A,Doctoral,Control,FollowUp,2,48.308643286968596,68.34543743649125,72.18204892047827,2.6983062320897098
217,Site_C,Masters,Blended,Baseline,0,58.95358717854373,78.21589308148617,87.05990669826122,3.4163730875412868
217,Site_C,Masters,Blended,Post,1,58.43122217527657,78.21589308148617,87.05990669826122,3.4163730875412868
217,Site_C,Masters,Blended,FollowUp,2,66.2581321382639,78.21589308148617,87.05990669826122,3.4163730875412868
218,Site_C,Masters,Blended,Baseline,0,46.915870129155785,62.327977037900226,80.36382682956094,2.264130036963763
218,Site_C,Masters,Blended,Post,1,42.822142172750965,62.327977037900226,80.36382682956094,2.264130036963763
218,Site_C,Masters,Blended,FollowUp,2,,62.327977037900226,80.36382682956094,2.264130036963763
219,Site_B,Masters,Control,Baseline,0,48.711911327981596,80.00295836508556,85.02571550345351,2.6566217155638685
219,Site_B,Masters,Control,Post,1,39.21053264129476,80.00295836508556,85.02571550345351,2.6566217155638685
219,Site_B,Masters,Control,FollowUp,2,47.14035281151331,80.00295836508556,85.02571550345351,2.6566217155638685
220,Site_A,Masters,Control,Baseline,0,52.00842063726097,83.67415138580864,72.4123923112284,4.2684211654283555
220,Site_A,Masters,Control,Post,1,51.76338728429987,83.67415138580864,72.4123923112284,4.2684211654283555
220,Site_A,Masters,Control,FollowUp,2,53.37510987134339,83.67415138580864,72.4123923112284,4.2684211654283555
221,Site_A,Doctoral,Control,Baseline,0,18.755109552812705,61.39917600251379,75.43976163379037,2.600045644357475
221,Site_A,Doctoral,Control,Post,1,28.83405003484252,61.39917600251379,75.43976163379037,2.600045644357475
221,Site_A,Doctoral,Control,FollowUp,2,17.837788458222207,61.39917600251379,75.43976163379037,2.600045644357475
222,Site_A,Masters,Workshop,Baseline,0,41.43334222265517,68.27522437010657,90.44287061727378,3.13189188376731
222,Site_A,Masters,Workshop,Post,1,52.66066315112477,68.27522437010657,90.44287061727378,3.13189188376731
222,Site_A,Masters,Workshop,FollowUp,2,62.74560423124668,68.27522437010657,90.44287061727378,3.13189188376731
223,Site_A,Doctoral,Blended,Baseline,0,42.67942657736292,69.57918797031826,79.76604342380912,3.339424482405215
223,Site_A,Doctoral,Blended,Post,1,52.87101011349648,69.57918797031826,79.76604342380912,3.339424482405215
223,Site_A,Doctoral,Blended,FollowUp,2,57.308178930087514,69.57918797031826,79.76604342380912,3.339424482405215
224,Site_B,Doctoral,Workshop,Baseline,0,49.53934465970474,80.63949458196137,90.72550165912017,2.579681047426657
224,Site_B,Doctoral,Workshop,Post,1,48.532875863944604,80.63949458196137,90.72550165912017,2.579681047426657
224,Site_B,Doctoral,Workshop,FollowUp,2,57.83886008806114,80.63949458196137,90.72550165912017,2.579681047426657
225,Site_C,Doctoral,Workshop,Baseline,0,60.63428671470778,64.43710073882689,86.93181322909723,2.6283139992352376
225,Site_C,Doctoral,Workshop,Post,1,54.3609449161694,64.43710073882689,86.93181322909723,2.6283139992352376
225,Site_C,Doctoral,Workshop,FollowUp,2,74.57264351218379,64.43710073882689,86.93181322909723,2.6283139992352376
226,Site_C,Doctoral,Blended,Baseline,0,61.03453029575684,80.40935727368624,87.71117472647295,2.8414646352155035
226,Site_C,Doctoral,Blended,Post,1,63.249107503802435,80.40935727368624,87.71117472647295,2.8414646352155035
226,Site_C,Doctoral,Blended,FollowUp,2,73.76707547708216,80.40935727368624,87.71117472647295,2.8414646352155035
227,Site_A,Doctoral,Control,Baseline,0,46.853180154541946,73.31112646726282,78.76440175232712,2.508896051001981
227,Site_A,Doctoral,Control,Post,1,50.430255955873555,73.31112646726282,78.76440175232712,2.508896051001981
227,Site_A,Doctoral,Control,FollowUp,2,45.149627376102984,73.31112646726282,78.76440175232712,2.508896051001981
228,Site_A,Masters,Control,Baseline,0,39.242140976716634,68.99220121010299,81.67149489074976,3.8124725548065532
228,Site_A,Masters,Control,Post,1,53.50224268025185,68.99220121010299,81.67149489074976,3.8124725548065532
228,Site_A,Masters,Control,FollowUp,2,32.64182070797985,68.99220121010299,81.67149489074976,3.8124725548065532
229,Site_B,Doctoral,Workshop,Baseline,0,42.98687568056563,74.14301680828724,86.89423784327666,3.939216827866936
229,Site_B,Doctoral,Workshop,Post,1,47.959883145311764,74.14301680828724,86.89423784327666,3.939216827866936
229,Site_B,Doctoral,Workshop,FollowUp,2,46.56287605016406,74.14301680828724,86.89423784327666,3.939216827866936
230,Site_C,Doctoral,Blended,Baseline,0,54.89270230433149,72.84262062510469,85.98722684792105,2.7933009487127802
230,Site_C,Doctoral,Blended,Post,1,55.05884638445094,72.84262062510469,85.98722684792105,2.7933009487127802
230,Site_C,Doctoral,Blended,FollowUp,2,56.09083387367655,72.84262062510469,85.98722684792105,2.7933009487127802
231,Site_A,Doctoral,Blended,Baseline,0,34.88738424595986,76.8195109963655,86.84274788984122,3.298463528031729
231,Site_A,Doctoral,Blended,Post,1,44.73657561199978,76.8195109963655,86.84274788984122,3.298463528031729
231,Site_A,Doctoral,Blended,FollowUp,2,49.81155307328697,76.8195109963655,86.84274788984122,3.298463528031729
232,Site_C,Doctoral,Control,Baseline,0,54.67034781552648,69.6196493097079,91.0703474524332,2.8804993113686144
232,Site_C,Doctoral,Control,Post,1,61.40999671175859,69.6196493097079,91.0703474524332,2.8804993113686144
232,Site_C,Doctoral,Control,FollowUp,2,59.337633254366786,69.6196493097079,91.0703474524332,2.8804993113686144
233,Site_A,Doctoral,Control,Baseline,0,37.36971752350004,63.216666050933135,78.98570514350317,2.880449372218171
233,Site_A,Doctoral,Control,Post,1,43.786130559210136,63.216666050933135,78.98570514350317,2.880449372218171
233,Site_A,Doctoral,Control,FollowUp,2,45.65128894210687,63.216666050933135,78.98570514350317,2.880449372218171
234,Site_B,Doctoral,Control,Baseline,0,46.650424582787814,77.10969704269134,84.71313904097737,2.66146197698266
234,Site_B,Doctoral,Control,Post,1,43.30077482799768,77.10969704269134,84.71313904097737,2.66146197698266
234,Site_B,Doctoral,Control,FollowUp,2,45.15834282987457,77.10969704269134,84.71313904097737,2.66146197698266
235,Site_A,Masters,Blended,Baseline,0,55.811949135799885,64.25203370695095,78.69917971583192,2.606646808426811
235,Site_A,Masters,Blended,Post,1,66.70261761606314,64.25203370695095,78.69917971583192,2.606646808426811
235,Site_A,Masters,Blended,FollowUp,2,57.46364164985908,64.25203370695095,78.69917971583192,2.606646808426811
236,Site_A,Doctoral,Workshop,Baseline,0,31.73036895546628,57.715177138782614,78.18462770750983,2.818394954551635
236,Site_A,Doctoral,Workshop,Post,1,31.392442262249237,57.715177138782614,78.18462770750983,2.818394954551635
236,Site_A,Doctoral,Workshop,FollowUp,2,,57.715177138782614,78.18462770750983,2.818394954551635
237,Site_A,Masters,Workshop,Baseline,0,45.357458437250585,75.18051863451906,82.46414143469478,2.302157004222489
237,Site_A,Masters,Workshop,Post,1,51.56680981777305,75.18051863451906,82.46414143469478,2.302157004222489
237,Site_A,Masters,Workshop,FollowUp,2,62.86653649759747,75.18051863451906,82.46414143469478,2.302157004222489
238,Site_A,Masters,Workshop,Baseline,0,54.82222863291149,56.653720451414564,71.47547113556877,3.694510256326228
238,Site_A,Masters,Workshop,Post,1,62.88057620074195,56.653720451414564,71.47547113556877,3.694510256326228
238,Site_A,Masters,Workshop,FollowUp,2,67.10371533210038,56.653720451414564,71.47547113556877,3.694510256326228
239,Site_A,Masters,Blended,Baseline,0,37.61500792962826,67.75512861526211,83.85546083107636,3.3611479076598463
239,Site_A,Masters,Blended,Post,1,31.99746708842582,67.75512861526211,83.85546083107636,3.3611479076598463
239,Site_A,Masters,Blended,FollowUp,2,50.352414846940896,67.75512861526211,83.85546083107636,3.3611479076598463
240,Site_B,Doctoral,Workshop,Baseline,0,30.038079651941604,48.608442864001915,78.1018834896411,3.08611703678981
240,Site_B,Doctoral,Workshop,Post,1,36.09150700849239,48.608442864001915,78.1018834896411,3.08611703678981
240,Site_B,Doctoral,Workshop,FollowUp,2,46.04824030015069,48.608442864001915,78.1018834896411,3.08611703678981
241,Site_A,Masters,Blended,Baseline,0,34.687949833014805,60.000914707333344,77.59990244819555,2.8877638355361417
241,Site_A,Masters,Blended,Post,1,38.70521412935935,60.000914707333344,77.59990244819555,2.8877638355361417
241,Site_A,Masters,Blended,FollowUp,2,32.66914299784184,60.000914707333344,77.59990244819555,2.8877638355361417
242,Site_B,Masters,Control,Baseline,0,48.82872198968169,63.66482319777809,74.56121927803399,2.7398191365834137
242,Site_B,Masters,Control,Post,1,59.45542998258078,63.66482319777809,74.56121927803399,2.7398191365834137
242,Site_B,Masters,Control,FollowUp,2,48.55473812141205,63.66482319777809,74.56121927803399,2.7398191365834137
243,Site_C,Masters,Control,Baseline,0,52.46677597586508,79.6521768964029,85.99142104721928,3.974404363022332
243,Site_C,Masters,Control,Post,1,48.368853321105796,79.6521768964029,85.99142104721928,3.974404363022332
243,Site_C,Masters,Control,FollowUp,2,,79.6521768964029,85.99142104721928,3.974404363022332
244,Site_A,Doctoral,Workshop,Baseline,0,49.65934190447878,72.77859902395522,87.63754292931547,2.7786161869991846
244,Site_A,Doctoral,Workshop,Post,1,65.26564337550572,72.77859902395522,87.63754292931547,2.7786161869991846
244,Site_A,Doctoral,Workshop,FollowUp,2,60.00019979271928,72.77859902395522,87.63754292931547,2.7786161869991846
245,Site_A,Masters,Workshop,Baseline,0,36.50581573170391,75.10162666432727,84.44339699630271,2.419143921316917
245,Site_A,Masters,Workshop,Post,1,38.5431152962246,75.10162666432727,84.44339699630271,2.419143921316917
245,Site_A,Masters,Workshop,FollowUp,2,,75.10162666432727,84.44339699630271,2.419143921316917
246,Site_A,Masters,Blended,Baseline,0,49.54197697090387,84.55770574090883,80.83650747210123,3.642674289429328
246,Site_A,Masters,Blended,Post,1,,84.55770574090883,80.83650747210123,3.642674289429328
246,Site_A,Masters,Blended,FollowUp,2,60.28072992068919,84.55770574090883,80.83650747210123,3.642674289429328
247,Site_B,Masters,Control,Baseline,0,39.74331290755137,69.89789139017597,66.65576976186023,3.927798542135483
247,Site_B,Masters,Control,Post,1,39.94110241710075,69.89789139017597,66.65576976186023,3.927798542135483
247,Site_B,Masters,Control,FollowUp,2,40.92696927895219,69.89789139017597,66.65576976186023,3.927798542135483
248,Site_A,Masters,Control,Baseline,0,37.90866045779025,69.08381211446651,82.8708291444238,3.9914601284725535
248,Site_A,Masters,Control,Post,1,37.664001897116236,69.08381211446651,82.8708291444238,3.9914601284725535
248,Site_A,Masters,Control,FollowUp,2,,69.08381211446651,82.8708291444238,3.9914601284725535
249,Site_C,Masters,Workshop,Baseline,0,49.06191928251214,74.71799061823081,64.94422931602439,2.424194839730788
249,Site_C,Masters,Workshop,Post,1,54.83982412824004,74.71799061823081,64.94422931602439,2.424194839730788
249,Site_C,Masters,Workshop,FollowUp,2,59.04687945941593,74.71799061823081,64.94422931602439,2.424194839730788
250,Site_A,Doctoral,Blended,Baseline,0,34.737294474095975,73.73685844250765,67.01140664200643,3.8886861472237166
250,Site_A,Doctoral,Blended,Post,1,52.634932564564934,73.73685844250765,67.01140664200643,3.8886861472237166
250,Site_A,Doctoral,Blended,FollowUp,2,53.08873642318996,73.73685844250765,67.01140664200643,3.8886861472237166
251,Site_C,Doctoral,Workshop,Baseline,0,33.09429799447449,78.84512097758261,63.642366539824366,2.9625048176341013
251,Site_C,Doctoral,Workshop,Post,1,39.54044495204754,78.84512097758261,63.642366539824366,2.9625048176341013
251,Site_C,Doctoral,Workshop,FollowUp,2,53.21724283195526,78.84512097758261,63.642366539824366,2.9625048176341013
252,Site_A,Masters,Blended,Baseline,0,29.448123369139484,81.96843576804123,89.48546676825498,3.2537027552742557
252,Site_A,Masters,Blended,Post,1,46.078936990553636,81.96843576804123,89.48546676825498,3.2537027552742557
252,Site_A,Masters,Blended,FollowUp,2,50.46086184696328,81.96843576804123,89.48546676825498,3.2537027552742557
253,Site_B,Masters,Blended,Baseline,0,27.706392309259343,61.55497971872324,72.71027266653677,2.279111963833108
253,Site_B,Masters,Blended,Post,1,48.78478525377416,61.55497971872324,72.71027266653677,2.279111963833108
253,Site_B,Masters,Blended,FollowUp,2,47.48617377788054,61.55497971872324,72.71027266653677,2.279111963833108
254,Site_B,Masters,Blended,Baseline,0,60.75622054388546,83.23691796143358,95.61562958206447,2.294827507760048
254,Site_B,Masters,Blended,Post,1,65.43885437085642,83.23691796143358,95.61562958206447,2.294827507760048
254,Site_B,Masters,Blended,FollowUp,2,63.45301955217268,83.23691796143358,95.61562958206447,2.294827507760048
255,Site_C,Masters,Blended,Baseline,0,39.50060093188944,68.41885996466026,92.17381085123793,3.139043832728302
255,Site_C,Masters,Blended,Post,1,,68.41885996466026,92.17381085123793,3.139043832728302
255,Site_C,Masters,Blended,FollowUp,2,53.56367540464158,68.41885996466026,92.17381085123793,3.139043832728302
