student_id,completed,prior_score,study_hours,self_efficacy,instructional_format,employment_status,predicted_probability,deviance_residual,pearson_residual,standardised_residual,leverage,cooks_distance
B334,1,73.9,3.4,46.5,Online,Not employed,0.3791112506313854,1.392785396022929,1.2797453457651597,1.2980118388186128,0.02794730115867924,0.006055045133074437
B335,0,71.8,1.0,41.2,Hybrid,Full-time,0.4298683867950236,-1.0600830575453215,-0.8683207760243591,-0.8802064798530623,0.026824287045993513,0.0026694147859345012
B336,1,74.2,3.6,33.1,Face-to-face,Part-time,0.47733712841975307,1.2161679732349642,1.046401171103382,1.0629746142384005,0.030940042998458386,0.0045094758296636865
B337,1,83.9,8.7,51.8,Hybrid,Not employed,0.8820082469081385,0.5011065211770332,0.36575435335358497,0.36781925566792706,0.011196293831944131,0.0001914886940602973
B338,0,44.8,3.5,36.1,Online,Part-time,0.20091689564922943,-0.6697616414412618,-0.5014322420063912,-0.506534560519278,0.020044518586130072,0.0006560205762462045
B339,0,52.4,5.3,38.2,Online,Not employed,0.3212449247284157,-0.8803350843651307,-0.6879574729629662,-0.6940139208386761,0.017377234973764116,0.001064731808861853
B340,1,77.6,6.8,49.3,Face-to-face,Part-time,0.7096319756462689,0.828261779262735,0.639672685865613,0.6446652329633211,0.01542882940194875,0.0008140749166501386
B341,0,51.8,7.7,49.7,Hybrid,Part-time,0.7155461082270823,-1.5856759480626126,-1.5860353837465937,-1.6080016617449944,0.02713460088643087,0.009014749849052418
B342,1,73.7,11.0,42.4,Hybrid,Not employed,0.8925481114233732,0.47681203932895333,0.34696942696468147,0.34871033386318767,0.009959906917118993,0.00015291220315698318
B343,1,65.4,6.2,40.4,Face-to-face,Not employed,0.5893743580416483,1.028293455015488,0.8346942358693176,0.8400860097888749,0.012795050333879326,0.0011433842147701718
B344,0,63.8,10.7,35.9,Online,Not employed,0.6606212589353271,-1.4701282698864815,-1.395191929714745,-1.4141903117714791,0.026687736104253915,0.006854649728948168
B345,0,39.8,4.7,40.4,Online,Full-time,0.20260465573616102,-0.6729111125516171,-0.504066531642311,-0.5118430785230644,0.03015561523706748,0.0010182392188606277
B346,0,59.9,3.1,46.7,Hybrid,Full-time,0.4834725948771832,-1.1494580745211584,-0.9674738750920185,-0.9788698078081266,0.023148323314203714,0.0028382509574028003
B347,1,75.5,7.2,49.1,Hybrid,Full-time,0.7755985780502256,0.7129097964958149,0.5378910278212385,0.5419869157278026,0.015057231549717096,0.000561334520038541
B348,0,53.9,7.4,36.8,Face-to-face,Not employed,0.5684285665797378,-1.2963967258640237,-1.1476556593900145,-1.1573341027261328,0.016655474562869053,0.002835821045662585
B349,1,55.8,8.7,40.8,Hybrid,Not employed,0.7588886832877901,0.7428326523213776,0.5636633002113661,0.5675523861827847,0.013657809617862532,0.0005575391455803558
B350,1,78.8,7.1,45.0,Hybrid,Full-time,0.7771509005076822,0.7100996244514548,0.5354917255299412,0.5396003545554908,0.015170438692937443,0.00056064961630457
B351,1,63.2,7.0,48.1,Hybrid,Not employed,0.7445491597816787,0.768083847555755,0.585742826827921,0.5894101881739382,0.01240545921695136,0.0005454807824596088
B352,1,74.8,6.6,39.9,Face-to-face,Part-time,0.6581167134394551,0.9147382000750672,0.720754686596331,0.7263455379768935,0.015335220069331648,0.0010270655624720721
B353,0,65.5,7.6,37.8,Online,Part-time,0.5117714510651604,-1.1974737114306633,-1.0238266787638841,-1.033849492565968,0.019295322993400178,0.0026286844569220597
B354,1,86.7,7.6,55.0,Face-to-face,Part-time,0.797823271717311,0.6721133387643765,0.5033988650977121,0.5087364511980776,0.02087361939086734,0.0006896912777220492
B355,1,66.4,2.9,44.3,Online,Full-time,0.2647149678955526,1.6303997207482537,1.6666277679654047,1.6829687748381288,0.019324986342152045,0.006976799062444341
B356,1,63.1,5.6,43.3,Face-to-face,Full-time,0.5030856696703182,1.1721730298456328,0.993847586395536,1.0019806549424228,0.01616809762233343,0.0020623705959555783
B357,1,79.1,7.1,48.5,Face-to-face,Part-time,0.7281908109786788,0.7964824695318148,0.6109553472911387,0.6156119908841583,0.015071284027370985,0.0007248858272805012
B358,1,54.0,4.3,37.4,Online,Part-time,0.27746981653111774,1.6012764414483127,1.6136900593140266,1.627752434686166,0.017203638199553124,0.005797536355131709
B359,1,68.3,7.4,50.5,Online,Part-time,0.5607079614858672,1.0756905472888163,0.8851325357653708,0.8941057720474216,0.019971258228968062,0.0020363593762093126
B360,1,66.3,5.7,50.5,Hybrid,Not employed,0.7116437341610086,0.8248367913327598,0.6365512590772998,0.6420218596632856,0.01696918352092866,0.0008894129684637389
B361,1,69.5,8.5,44.3,Face-to-face,Part-time,0.7276899113421591,0.797345931807232,0.6117284639053379,0.6153666324199741,0.01178943914005219,0.0005647048970047386
B362,1,76.0,7.6,42.6,Hybrid,Part-time,0.8064205978408172,0.6559723150162454,0.4899466201476204,0.49280946384917,0.011584713572556605,0.00035580655012414173
B363,1,63.9,2.5,34.0,Online,Full-time,0.2129561589418545,1.7587887656122718,1.9224469307587784,1.9423973387553986,0.020436552346525978,0.00983923249240666
B364,1,47.0,12.0,37.1,Hybrid,Not employed,0.828738913428106,0.6129439045032741,0.45459063200246824,0.4607865444602067,0.026711961211051197,0.0007284067800514182
B365,0,73.9,7.0,43.3,Online,Part-time,0.5515276899766695,-1.266418839458445,-1.1089599040879874,-1.1189042698157394,0.017696196640473304,0.0028192266055171453
B366,1,77.7,8.9,46.3,Online,Part-time,0.6790415153390763,0.879855682948931,0.6875056426110246,0.6941644313319609,0.019093030779739152,0.001172416115024167
B367,1,68.0,5.3,47.6,Online,Full-time,0.3953874250307518,1.3622695562265243,1.2365940752147262,1.2502655259700268,0.021750104956916143,0.004344362665564937
B368,1,60.1,6.8,41.1,Hybrid,Part-time,0.6961824690812103,0.851050509414888,0.6606095892775453,0.6648677674858264,0.012768079790655164,0.0007146394226878938
B369,1,70.1,3.7,45.8,Hybrid,Full-time,0.5771826698790099,1.0484240334881725,0.8558935398170622,0.8636168824663921,0.01780606146856054,0.0016901407730439781
B370,1,68.6,10.7,38.3,Hybrid,Not employed,0.8662493966459192,0.5358776445997987,0.3929401461504267,0.39542703956077485,0.012538713644217027,0.00024818506636288193
B371,1,64.0,8.0,45.4,Hybrid,Full-time,0.7441325892737244,0.7688121339279108,0.5863842876029469,0.5916527634938644,0.017730057832389054,0.000789810867648947
B372,1,61.4,8.1,44.8,Hybrid,Not employed,0.7711497587527932,0.720933678854572,0.5447613955420442,0.5476646230075096,0.010574107537907643,0.000400682007263581
B373,1,67.5,6.3,46.0,Face-to-face,Not employed,0.6249346988281502,0.9696474788079497,0.7747045814167489,0.7797572110877639,0.012917507443873478,0.0009946128913360295
B374,0,51.9,2.0,36.2,Face-to-face,Full-time,0.24291826464556318,-0.7460349303433378,-0.5664462428246839,-0.5717409333819032,0.018435533022958733,0.0007674418106190044
B375,0,66.0,7.7,44.8,Face-to-face,Full-time,0.6352201534947883,-1.42018397937286,-1.3196133973931936,-1.332032874081892,0.018560471266921973,0.004194356617387611
B376,0,49.9,4.3,39.0,Face-to-face,Full-time,0.34073907874209614,-0.91283721188423,-0.7189228808371738,-0.7267865271794531,0.021522427061760226,0.0014523260180877885
B377,1,63.4,2.9,30.8,Hybrid,Not employed,0.4927433561571402,1.189762006648565,1.0146201508345667,1.0323763808653599,0.03410293438438571,0.004703780374611407
B378,1,70.3,8.2,40.8,Online,Part-time,0.5836421759994974,1.037754495310376,0.8446174135676431,0.8525208778109876,0.018455451661126575,0.0017081842877918506
B379,0,75.5,6.7,42.6,Online,Not employed,0.5499473372141834,-1.2636381401747387,-1.1054239863118596,-1.1163802265733316,0.01953183568694971,0.0031034435456881834
B380,1,56.0,13.7,45.4,Online,Not employed,0.7742209145795212,0.7153992266746982,0.5400194537690882,0.5488421577141752,0.03189183194676807,0.0012403964701854229
B381,1,60.7,2.2,25.5,Online,Not employed,0.20340482388221257,1.7846888128824232,1.9789654492681643,2.013769322489867,0.03426719837984725,0.017986682570352477
B382,0,68.0,4.8,42.2,Face-to-face,Full-time,0.48812955479220077,-1.1573104360242628,-0.9765343503415854,-0.9840852879147449,0.01528722824588954,0.001879293754209701
B383,0,81.7,2.9,45.4,Online,Full-time,0.35085496184745346,-0.9296226200045264,-0.7351787415107367,-0.7468330608034446,0.030966455975738362,0.0022279722469672613
B384,1,63.3,7.9,41.4,Online,Part-time,0.5255772691103082,1.134246939827444,0.9500893667185316,0.9583526101662484,0.017170338155570144,0.0020056782565005065
B385,1,46.0,7.6,27.7,Online,Not employed,0.3635827321370128,1.4224966848319305,1.3230289671966748,1.3482096717387329,0.03700544990575212,0.00873105550308913
B386,1,68.5,4.7,48.4,Face-to-face,Part-time,0.5499422912961326,1.0935647499592762,0.9046394921599894,0.9130355067955834,0.01830686954233518,0.0019432276518617287
B387,0,45.4,7.2,41.9,Face-to-face,Not employed,0.52062265643644,-1.2126559430299029,-1.0421321151701481,-1.0552949593241259,0.024790705242287294,0.00353874110079632
B388,0,60.3,6.8,44.1,Face-to-face,Not employed,0.6005559872187269,-1.3547558206722248,-1.2261646532451915,-1.233827310366354,0.012382385567265109,0.002385801278564325
B389,1,54.2,7.1,47.7,Hybrid,Part-time,0.6962311297438957,0.8509683787423523,0.6605336001237274,0.6677548644946519,0.02151154111653135,0.0012253494250208058
B390,0,60.9,3.4,46.7,Hybrid,Part-time,0.5493373872846627,-1.262565884650722,-1.1040628930225744,-1.11698336401568,0.023000778680527634,0.0036715694230099213
B391,1,58.1,7.7,28.2,Face-to-face,Part-time,0.5762434913493859,1.0499761707519288,0.8575415548992888,0.8712166652632319,0.031146750894405655,0.003050121299990564
B392,1,83.1,7.1,47.7,Face-to-face,Part-time,0.7459844742225228,0.7655723232054583,0.5835327518454089,0.5885643529003637,0.017024794667631137,0.0007499585183781679
B393,0,58.3,5.8,52.5,Hybrid,Not employed,0.6783766621097383,-1.506236486242135,-1.4523178390828604,-1.4707037791261526,0.024846627557848895,0.006888980458920814
B394,0,78.7,6.0,52.6,Hybrid,Full-time,0.75255416115438,-1.6712651219168102,-1.7439290144543957,-1.7606171136432927,0.018867259167433016,0.007451108673140689
B395,1,79.7,7.2,49.2,Hybrid,Not employed,0.8248396912278383,0.6205904046825542,0.4608218632076158,0.4637412514247444,0.01255096027115319,0.0003416832862066781
B396,1,73.1,11.8,50.6,Hybrid,Not employed,0.9153562262594905,0.42057572720009573,0.30409021021573895,0.305451804473934,0.00889540994429392,0.00010467473812267413
B397,1,56.3,10.1,47.9,Hybrid,Part-time,0.8214464225520232,0.6271978359014379,0.46622403285910335,0.47076353959755296,0.01919273454840113,0.0005420868029882597
B398,1,72.3,8.0,51.2,Hybrid,Not employed,0.8259520826315505,0.6184149391562763,0.45904682631508414,0.4615820884082875,0.010954929281084241,0.0002949859994384041
B399,1,76.2,1.7,41.4,Hybrid,Full-time,0.49558462404571296,1.184919537045763,1.008870089619594,1.0229719270200388,0.02738030037529589,0.0036824138140914638
B400,0,53.1,4.1,41.2,Face-to-face,Part-time,0.3971930686567591,-1.0061394671885242,-0.8117302147442363,-0.8191402853906529,0.018010478671813976,0.0015383139736576345
B401,1,73.8,5.7,43.7,Face-to-face,Not employed,0.6255994826027073,0.9685503774126425,0.7736063567115313,0.7800644628263189,0.016489337196954654,0.0012752493947838634
B402,1,67.0,12.2,44.5,Hybrid,Not employed,0.9028571701948406,0.4520860772407222,0.32801662026776757,0.329753556754959,0.010507009865768094,0.00014432960011446667
B403,1,59.2,9.7,47.1,Hybrid,Part-time,0.818241446251309,0.6334000621504208,0.47131004093231454,0.4751241420812721,0.01599073503129559,0.0004585571286465039
B404,1,86.3,9.5,46.4,Face-to-face,Part-time,0.839476204526844,0.5915693495819593,0.43728594098888945,0.44077668361534034,0.015776334099912644,0.0003892777041685258
B405,0,59.1,3.9,30.3,Face-to-face,Part-time,0.38927555140304465,-0.9930855006771355,-0.7983731287149292,-0.8077316837648597,0.02303819476029743,0.0019231586412764904
B406,1,74.9,5.2,46.3,Face-to-face,Part-time,0.6090387406717016,0.9958648499802222,0.8012063876672154,0.807934321559089,0.01658531110217756,0.0013760970367610995
B407,0,53.4,7.2,40.2,Hybrid,Not employed,0.6807095783178682,-1.5110619957996498,-1.460118103288705,-1.4713296581166426,0.015181966400847995,0.004171593911379458
B408,1,65.8,11.9,40.3,Hybrid,Not employed,0.8888534600616775,0.48543360798635427,0.3536168002184034,0.35579812049409537,0.012223975070304566,0.0001958264210931218
B409,0,58.7,5.7,42.6,Online,Full-time,0.3444340728031832,-0.9189737813474462,-0.724844531773043,-0.7327598346073408,0.021487400765987687,0.0014738415199670384
B410,1,56.7,6.4,43.7,Hybrid,Not employed,0.6719586991426779,0.8916932207399773,0.6987035862711694,0.7036654593251744,0.014053208805235392,0.0008821948153362323
B411,1,67.7,8.3,45.9,Online,Part-time,0.5890281920010153,1.028864648335931,0.8352913322301209,0.8424691000271498,0.016967247343895257,0.001531303861601657
B412,1,60.3,8.7,41.2,Face-to-face,Not employed,0.6845988016940928,0.8705427080406676,0.678755875825093,0.6830434783126619,0.012515002479171493,0.0007391067095993463
B413,1,78.6,3.8,47.4,Face-to-face,Full-time,0.5198014714165962,1.1439478362606477,0.9611510842907769,0.9724250655003347,0.023052938810708325,0.0027891865954150145
B414,0,58.2,7.3,41.4,Hybrid,Part-time,0.7091426566757846,-1.5715739633492507,-1.5614453494357359,-1.5723844636503241,0.013865644992440711,0.004345417295365347
B415,0,76.6,10.0,39.9,Face-to-face,Full-time,0.777687811503941,-1.7341699054434905,-1.870341926016667,-1.893803174164099,0.024623386896549197,0.011317620941475613
B416,0,58.0,5.3,41.0,Face-to-face,Part-time,0.49044862975618225,-1.16122745970435,-0.9810762804210926,-0.9878940219476716,0.013754948963094536,0.0017013939107916108
B417,1,62.9,11.5,52.4,Face-to-face,Part-time,0.8265519999274316,0.6172397392869514,0.45808867777271545,0.4630788099578964,0.021435856159087104,0.0005871801502996492
B418,1,64.6,4.8,43.1,Hybrid,Full-time,0.5913321396826877,1.0250633379042442,0.831322432904594,0.8378017342991404,0.015407575960862719,0.0013729994107445553
B419,1,69.6,6.6,48.6,Hybrid,Part-time,0.7556409414850156,0.7485839441911712,0.5686649765574574,0.5723148699883059,0.012714172447167695,0.0005272605372246038
B420,1,72.2,9.7,44.7,Face-to-face,Not employed,0.7923964381825381,0.6821927281083032,0.5118540486609422,0.5147344078291369,0.01116031935761387,0.00037378954476891647
B421,0,73.1,7.3,45.3,Online,Part-time,0.5687715502640386,-1.2970098561783923,-1.148458297778772,-1.1582895063922318,0.016903349994894304,0.0028835057673789757
B422,0,55.2,5.3,39.6,Online,Not employed,0.3412235057666783,-0.9136421191969112,-0.7196982107006697,-0.7256208953177956,0.016257837937829173,0.0010877048842388545
B423,1,72.0,3.9,43.7,Face-to-face,Full-time,0.4706999404402732,1.227627351527666,1.0604224163778038,1.0698061460431356,0.017465921907802173,0.002543103771263131
B424,1,81.1,8.4,55.0,Face-to-face,Not employed,0.8062838894224164,0.6562307191276385,0.4901611421469537,0.4943599885715668,0.01691485990291248,0.0005256224589643894
B425,1,81.1,4.4,49.0,Hybrid,Full-time,0.6866739916163344,0.8670589812937614,0.6754962211036319,0.6827277640194529,0.02107207166504273,0.0012541851592717845
B426,1,53.0,7.0,34.5,Face-to-face,Part-time,0.5276395162327816,1.1307890721551535,0.9461677097362884,0.9557271251585135,0.019904442118409187,0.0023187793616064266
B427,1,48.7,5.4,43.2,Face-to-face,Not employed,0.4501711464949054,1.2634298104595796,1.1051594344993276,1.1175158211670506,0.021991767942059266,0.0035102254249439035
B428,0,49.1,2.9,44.7,Face-to-face,Full-time,0.2882407484080711,-0.8246399875528034,-0.6363720955862131,-0.6447835639085813,0.025920644533088948,0.0013828955753684114
B429,1,66.2,8.8,47.2,Hybrid,Not employed,0.820372655315529,0.629279880906102,0.46792972780749986,0.4701692833527979,0.009503903343890157,0.0002651354267794857
B430,1,54.6,7.6,45.1,Hybrid,Not employed,0.7186823087921369,0.8128171631769516,0.6256479776358115,0.630477230290934,0.015260685599759249,0.0007700192714506888
